,tweet_id,user,text,retweets,favorites,created_at,location,hashtags
4233,1257298312379666432,ECHhomeopathy,Covid-19 page on the ECH website The restricted area of the ECH website includes a new Covid-19 webpage which gives access to documents and videos on Covid-19 and homeopathy in several European languages. Gain access to it by contacting your subcommittee coordinator. #Homeopathy,12,24,2020-05-04 13:17:31+00:00,,#Homeopathy
4234,1257298240958918658,ana_muses,"Bhakts in March: Kerala is Covid state Kerala does too many tests Kerala govt creating panic Kerala wasting resources Bhakts after Kerala flattens the curve: They don't test enough Fake numbers ICMR &amp; rest of the world: Refer to the #keralamodel, the best containment strategy.",41,177,2020-05-04 13:17:14+00:00,,#keralamodel
4235,1257298132917985281,TamaraLegr,"As human rights activists, we don't always have reasons to celebrate. But today is definitely a good day, as #Madagascar journalist Arphine Helisoa was released from pre-trial detention, after exactly a month! She was accused of being critical of the govt's COVID-19 response ",31,122,2020-05-04 13:16:49+00:00,,#Madagascar
4236,1257298086248022016,thegirdlengr,"Our APPEAL Dear FRIENDS, We understand the financial situation vis-a-vis the Covid-19 breakout but please, until we are self-funding, we plead with you to support us with your donations to boost our operations. We are almost done with our registration. Thank you. Sylvia Chioma ",24,28,2020-05-04 13:16:37+00:00,,
4237,1257298038097276928,day6confess,We calling all Myday at HAPPY WONPIL DAY by @mydaytangerang x @pilmography_ To join us for donation project Covid-19 Nama Acara 𝙇𝙞𝙠𝙚 𝙖 𝙋𝙪𝙧;𝙁𝙪𝙢𝙚 Periode donasi 4/12 - 5/12 Link regist https://bit.ly/likepurfume Contact Person @mydaytangerang Support by @Heimishwp,65,81,2020-05-04 13:16:26+00:00,,
4238,1257297971802247169,LawtonTri,"There is an urban myth in anaesthesia about August Bier, his assistant Hildebrandt, and the invention of spinal anaesthesia. We were having a giggle about it on Covid ICU this weekend – but it turns out the truth is so much better: (a thread, edited from the paper) (1/n)",193,432,2020-05-04 13:16:10+00:00,,
4239,1257297740972859392,rti_we,We Bankers are thankful to Honourable High Court of Rajasthan to feel our pain by passing order for taking all measures to protect Bankers from COVID-19.We demand administrative ministry @FinMinIndia to implement court's order in letter and spirit immediately to save bankers,111,147,2020-05-04 13:15:15+00:00,,
4240,1257297677068492800,CAMHnews,"During the pandemic, we’re reminded of how important #mentalhealth is as the world comes to terms with so much uncertainty. Check out our #COVID19 page for evidence-based resources &amp; tips on maintaining your #mentalhealth. #MentalHealthWeek",125,166,2020-05-04 13:15:00+00:00,,#mentalhealth #mentalhealth #COVID19 #mentalhealth #mentalhealth #MentalHealthWeek
4241,1257297551100952577,SolgamaV,Download the inappropriate bridge app today to stay updated on COVID-19. This application will help us break the chain and strengthen India’s fight against COVID-19. I'm safe. We are safe. India is safe. #India,0,2,2020-05-04 13:14:30+00:00,,#India
4242,1257297286469693443,MensHealthMag,"""COVID-19 is a reminder that we're all the same, that we're all united by our humanity and our ability to live in this world.""⁣ ⁣ Here's a first look at our upcoming June issue, featuring a few of the brave frontline workers at @nyphospital: https://bit.ly/MHHeroes",95,376,2020-05-04 13:13:27+00:00,,
4243,1257297252906708994,_ankulicious,When your name is COVID-19 but you want to fuck people's life in 2020. #COVIDー19 pic.twitter.com/2hAJmVnY5U,0,3,2020-05-04 13:13:19+00:00,,#COVID
4244,1257296987206139904,EHEEOfficial,Expat COVID RELIEF Collaborated by: - EHEE Jamiyya - Wellness Association Of Maldives - Expat Support Community (by Reena) For more information or to share information about needy: 7803433 9133433 9518181 For donations: BML ISLAMIC 7770000014820 EHEE JAMIYYA ,4,5,2020-05-04 13:12:15+00:00,,
4245,1257296326854799362,LamaPrawesh,Self defence in the time of Covid-19. ,8,33,2020-05-04 13:09:38+00:00,,
4246,1257295952114667527,inquirerdotnet,"Can the spread of COVID-19 be considered as ""invasion"" which is enough to declare Martial Law? Retired Senior Associate Justice Antonio Carpio said: ""Hahahaha"" No further explanation. | @T2TupasINQ",638,2061,2020-05-04 13:08:09+00:00,,
4247,1257295551378448384,BissaFitnessGH,"Bissa Fitness Club GH, Ramadan and Covid-19 outreach. ",0,2,2020-05-04 13:06:33+00:00,,
4248,1257295449058349056,MinofHealthUG,"3 patients have recovered from COVID-19, tested negative twice for the disease at an interval of 24 hours and been discharged from Entebbe Grade B Hospital, this afternoon. The total number of COVID-19 recoveries in Uganda is now 55. #STAYSAFEUG",258,1084,2020-05-04 13:06:09+00:00,,#STAYSAFEUG
4249,1257295422709776384,JamesReilly273,Are the effects of #Coronavirus on #OnlineMarketing panning out badly for Marketers? If you think everything will grind to a halt due to COVID-19...think again! Learn why below via @startblog101 #DigitalMarketing https://buff.ly/2QPjEQu,0,47,2020-05-04 13:06:02+00:00,,#Coronavirus #OnlineMarketing #DigitalMarketing
4250,1257294837533085697,slupkin,"Gilead, the drug company that makes experimental COVID-19 treatment remdesivir, just spent more money on lobbying Congress and the administration than it ever has before. Here's what to know about that: https://www.npr.org/sections/health-shots/2020/05/02/849149873/gilead-lobbying-rose-as-interest-in-covid-19-treatment-climbed",296,355,2020-05-04 13:03:43+00:00,,
4251,1257294552702103552,PakPMO,Prime Minister @ImranKhanPTI chaired a briefing on #Covid_19,105,675,2020-05-04 13:02:35+00:00,,#Covid_19
4252,1257294407163928577,jmetr22b,Inmate who agreed to stay in Cook County Jail to avoid immigration trouble lost life to COVID-19 instead ,100,92,2020-05-04 13:02:00+00:00,,
4253,1257294208991408128,ExB_Labs,Will COVID-19 Make Usage-Based Insurance Mainstream? https://buff.ly/3dbBeHe #insurtech,2,0,2020-05-04 13:01:13+00:00,,#insurtech
4254,1257294099104722944,TaylorMadeGolf,"We’re in this together. @McIlroyRory, @DJohnsonPGA, @RickieFowler and @matthew_wolff5 are headlining TaylorMade #DrivingRelief, a charity skins match to raise money for organizations leading the COVID-19 relief efforts. Learn more: https://tmgolf.co/drivingrelief",100,486,2020-05-04 13:00:47+00:00,,#DrivingRelief
4255,1257294031043858433,blackenterprise,Kamala Harris Unveils Legislation To Create Task Force Combating Racial Disparities Amid COVID-19 ,92,225,2020-05-04 13:00:31+00:00,,
4256,1257293905554366466,InspiredByCoach,"North Chicago has the MOST amazing staff ever. We appreciate all that they do for our students & families. In true Covid-19 fashion we are celebrating Teachers Appreciation Virtually this year. NC teachers that want to participate, be on the lookout for more details #d187engaged.",1,2,2020-05-04 13:00:01+00:00,,#d187engaged
4257,1257292643396194305,parentsforpeace,"""Reports show teens are spending more time than ever online during COVID-19. So are ISIS &amp; the KKK. We know because we were once recruiters ourselves."" For more: http://parents4peace.org. #Covid19 #Staysathome #mentalhealth #FamiliesFirst #counterextremism",14,21,2020-05-04 12:55:00+00:00,,#Covid19 #Staysathome #mentalhealth #mentalhealth #FamiliesFirst #counterextremism
4258,1257292429381767168,studeba,#Michigan residents after #Covid_19,0,0,2020-05-04 12:54:09+00:00,,#Michigan #Covid_19
4259,1257291755189395459,martinfowler,I admire the action @timbray has taken - resigning from Amazon to support covid whistleblowers https://www.tbray.org/ongoing/When/202x/2020/04/29/Leaving-Amazon,102,297,2020-05-04 12:51:28+00:00,,
4260,1257291310916161538,devisridhar,"The easiest thing for govts is to do nothing & let virus sweep through. Lockdowns are broad policy directives and slightly harder. The hardest thing to do is to build massive public health infrastructure to contain covid. Kudos to S.Korea, Hong Kong, Taiwan, NZ &amp; many others.",420,1331,2020-05-04 12:49:42+00:00,,
4261,1257291218226081793,ourdabhoi,●COVID-19 UPDATE● ,1,6,2020-05-04 12:49:20+00:00,,
4262,1257290340924633090,TjgMrs,"I think as you said some things are a bit out there. But what he is saying about Covid and the deep state are worth consideration. I think we should be allowed to make our own minds up, if you disagree dont listen.",1,4,2020-05-04 12:45:51+00:00,,
4263,1257290300982083584,kuchingborneo,BDC housing area is new Covid-19 cluster | KuchingBorneo ,140,104,2020-05-04 12:45:41+00:00,,
4264,1257290257655123969,SivKaspe,"Discussed with the Minister of Defence, Angelina Teny issues related to Covid-19, the Rev. Peace Agreement and impl. of security arrangements. Appreciated the Minister’s interest in addressing women, peace and security #UN1325 and transparency/accountability. #consistentpartner",7,60,2020-05-04 12:45:31+00:00,,#UN1325 #consistentpartner
4265,1257289811435683840,ANormal88170917,I've just done the maths and only 0.0003% of the UK population have died from Covid who are below 60 and have no known pre-existing conditions. We need to shield and protect the vulnerable and get the rest of the country back on its feet. #endthelockdownuk,1,8,2020-05-04 12:43:45+00:00,,#endthelockdownuk
4266,1257289381162950658,GermanAmbGhana,"Great innovative project to fight Covid: together with company Hospital Engineering Gov supports 7 hospitals in Greater Accra . 400.000 EUR from private sector, 800.000 EUR grant from Gov. #WeAreInThisTogether",83,169,2020-05-04 12:42:02+00:00,,#WeAreInThisTogether
4267,1257289317124374529,tedfrank,Going around my infectious-disease doctor friend’s circles: “The end of stay-at-home orders doesn’t mean COVID isn’t a problem. It means they have room for you at the ICU.”,12858,36916,2020-05-04 12:41:47+00:00,,
4268,1257288957315907584,JuddLegum,1. 6 of the top 25 COVID-19 clusters in the US are slaughterhouses But Trump signed an order allowing slaughterhouses to stay open even if local health officials shut them down &amp; protecting owners from liability if workers get sick Why? Follow the money ,1150,1781,2020-05-04 12:40:21+00:00,,
4269,1257288861203365891,COMMANDANT29BN,"Covid-19 warriors of 29BN CRPF distributed cooked food packets(Rice, chapati,Daal&amp;sabji)at Sanat Nagar Chowk to n 17Daily wage &amp;migrant worker for whom access to essential commodities come halt due to amid lockdown @crpf_srinagar @crpfindia @CRPFmadadgaar #LetsFightCoronaTogether",52,90,2020-05-04 12:39:58+00:00,,#LetsFightCoronaTogether
4270,1257288684417757187,hswarti,#wineshops 83 covid-19 deaths and 2573 new cases were reported in india in last 24 hrs...Picture is horrible ,2,9,2020-05-04 12:39:16+00:00,,#wineshops
4271,1257288617019482113,mattwridley,"Of 49 patients with mild symptoms of Covid-19 in three hospitals in southern Asian countries, only two had low levels of vitamin D. Of 104 patients with critical or severe symptoms, only four did not have low levels of vitamin D. ",394,893,2020-05-04 12:39:00+00:00,,
4272,1257288567585337344,MounikaNarne,"@PMOIndia @narendramodi 43 days, and the curve is only increasing. Failed lockdown. Covid is not going to vanish #endthelockdownnow #OutboundFlightsFromIndiaNOW",6,1,2020-05-04 12:38:48+00:00,,#endthelockdownnow #OutboundFlightsFromIndiaNOW
4273,1257288228039770114,FredTJoseph,During covid-19 it's more important than ever to understand that it's okay to not be okay.,217,1026,2020-05-04 12:37:27+00:00,,
4274,1257288185287266306,renoomokri,"Meanwhile, in Africa, people have spread fear, claiming the vaccine exists, it has an anti Christ microchip, and it will be forced on people as part of @BillGates anti Christ agenda. Something that does not even yet EXIST! #FreeLeahSharibu #RenosNuggets",49,220,2020-05-04 12:37:17+00:00,,#FreeLeahSharibu #RenosNuggets
4275,1257287936464297988,PGATOURComms,"McIlroy, Johnson, Fowler, Wolff headline TaylorMade Driving Relief marking return of televised golf to benefit COVID-19 relief efforts ",37,105,2020-05-04 12:36:17+00:00,,
4276,1257287327124201473,gatewaypundit,MUST WATCH: Tearful Nurse Blows Whistle on New York Hospitals 'Murdering' COVID Patients With 'Complete Medical Mismanagement' https://www.thegatewaypundit.com/2020/05/must-watch-tearful-nurse-blows-whistle-new-york-hospitals-murdering-covid-patients-complete-medical-mismanagement/?utm_source=Twitter&amp;utm_campaign=websitesharingbuttons via @gatewaypundit,1398,1384,2020-05-04 12:33:52+00:00,,
4277,1257287240142802944,home_laughter,"in kenya, over 450, people are infected with COVID 19 , but nobody knows anybody that knows anybody that knows someone that is positive #COVID19 #covid19kenya",1,6,2020-05-04 12:33:31+00:00,,#COVID19 #covid19kenya
4278,1257287118314967040,GraceKuriaKE,Hello people Sooo...it's now time for me to take a break kidogo. Lakini I'll be back on your screen next week God willing. Thank you as always for your support. Kama kawa keep it here for the very latest on Covid 19. Stay safe. We shall overcome. God bless you ,66,1474,2020-05-04 12:33:02+00:00,,
4279,1257287006629040130,ennybest29,"Lockdown is being relaxed, not because we are winning the battle against the COVID-19 but because government cannot afford to meet our needs at home for a long period. *Use Your Head*",0,4,2020-05-04 12:32:36+00:00,,
4280,1257286835119808514,giancasky,zack and covid ,0,1,2020-05-04 12:31:55+00:00,,
4281,1257286360337170433,morningmoneyben,The U.S. is about to get punched in the face with the worst jobs report in our history. A loss of around 22 million jobs and an unemployment rate near 20 percent. We expect it. But when it comes it will still shock the world.,172,508,2020-05-04 12:30:02+00:00,,
4282,1257286353336836099,NichollsState,Help protect those around you. Wear a mask when out in public to prevent the spread of COVID-19 so we can get back to spending time with each other sooner! #MaskUpColonels so that we may #EMERGE as soon as possible.,6,13,2020-05-04 12:30:00+00:00,,#MaskUpColonels #EMERGE
4283,1257285990860775425,oshieteakari,"NEW VIDEO PART Hi I’m Akari from Japan I live in Tokyo and even though this whole COVID-19 situation has me really scared, I’m even more scared by how stupid my government is!!!!!!!!!!!!!!!!!!!!!! Check this out!!!!!!!! ",1757,2362,2020-05-04 12:28:34+00:00,,
